Datum Tid (UTC) Lufttemperatur Kvalitet
2001 11 24 1.29583 Y
2001 11 25 -1.125 Y
2001 11 26 0.645833 Y
2001 11 27 1.68333 Y
2001 11 28 2.11667 Y
2001 11 29 1.34167 Y
2001 11 30 1.775 Y
2001 12 01 1.82083 Y
2001 12 02 2.98333 Y
2001 12 03 2.3875 Y
2001 12 04 0.604167 Y
2001 12 05 0.666667 Y
2001 12 06 3.57083 Y
2001 12 07 2.65 Y
2001 12 08 1.64583 Y
2001 12 09 4.52917 Y
2001 12 10 3.91667 Y
2001 12 11 4.62174 Y
2001 12 12 1.85 Y
2001 12 13 -0.416667 Y
2001 12 14 3.20417 Y
2001 12 15 1.61905 Y
2001 12 16 1.915 Y
2001 12 17 3.43333 Y
2001 12 18 3.825 Y
2001 12 19 0.941667 Y
2001 12 20 -3.47826 Y
2001 12 21 -1.1913 Y
2001 12 22 -5.04583 Y
2001 12 23 -12.9375 Y
2001 12 24 -6.175 Y
2001 12 25 0.0166667 Y
2001 12 26 -2.15652 Y
2001 12 27 -5.25 Y
2001 12 28 -1.87083 Y
2001 12 29 -1.72917 Y
2001 12 30 -3.81304 Y
2001 12 31 -6.64583 Y
2002 01 01 -2.60833 Y
2002 01 02 -6.075 Y
2002 01 03 -5.71667 Y
2002 01 04 0.579167 Y
2002 01 05 0.966667 Y
2002 01 06 1.4375 Y
2002 01 07 1.55417 Y
2002 01 08 1.99583 Y
2002 01 09 1.94762 Y
2002 01 10 2.675 Y
2002 01 11 2.40833 Y
2002 01 12 0.4125 Y
2002 01 13 2.59583 Y
2002 01 14 1.55833 Y
2002 01 15 0.845833 Y
2002 01 16 0.316667 Y
2002 01 17 1.9125 Y
2002 01 18 2.23043 Y
2002 01 19 2.30833 Y
2002 01 20 2.92083 Y
2002 01 21 2.24583 Y
2002 01 22 3.69565 Y
2002 01 23 3.26667 Y
2002 01 24 3.65 Y
2002 01 25 -0.733333 Y
2002 01 26 -1.00435 Y
2002 01 27 -0.495833 Y
2002 01 28 1.44583 Y
2002 01 29 3.04583 Y
2002 01 30 0.395454 Y
2002 01 31 1.55 Y
2002 02 01 3.10417 Y
2002 02 02 7.34167 Y
2002 02 03 6.84583 Y
2002 02 04 4.19583 Y
2002 02 05 4.275 Y
2002 02 06 5.45 Y
2002 02 07 3.51667 Y
2002 02 08 3.65417 Y
2002 02 09 4.78696 Y
2002 02 10 4.59583 Y
2002 02 11 3.7375 Y
2002 02 12 2.8125 Y
2002 02 13 -0.0375 Y
2002 02 14 0.379167 Y
2002 02 15 2.25 Y
2002 02 16 3.03333 Y
2002 02 17 3.825 Y
2002 02 18 2.6625 Y
2002 02 19 0.845833 Y
2002 02 20 -2.55 Y
2002 02 21 -2.2125 Y
2002 02 22 -0.325 Y
2002 02 23 1.12917 Y
2002 02 24 -0.254167 Y
2002 02 25 -0.0625 Y
2002 02 26 -0.378947 G
2002 02 27 1.25417 Y
2002 02 28 2.20833 Y
2002 03 01 -0.408333 Y
2002 03 02 0.3875 Y
2002 03 03 -1.43913 Y
2002 03 04 2.8 Y
2002 03 05 4.42083 Y
2002 03 06 3.56667 Y
2002 03 07 0.954166 Y
2002 03 08 2.13333 Y
2002 03 09 4.2375 Y
2002 03 10 3.18261 Y
2002 03 11 4.52917 Y
2002 03 12 5.45417 Y
2002 03 13 2.3913 Y
2002 03 14 -1.3 Y
2002 03 15 -1.26522 Y
2002 03 16 0.9125 Y
2002 03 17 0.858333 Y
2002 03 18 2.92083 Y
2002 03 19 5.46667 Y
2002 03 20 3.07273 Y
2002 03 21 1.37917 Y
2002 03 22 1.2375 Y
2002 03 23 1.40417 Y
2002 03 24 -0.333333 Y
2002 03 25 -1.6625 Y
2002 03 26 1.12917 Y
2002 03 27 2.94348 Y
2002 03 28 5.55833 Y
2002 03 29 6.45833 Y
2002 03 30 4.83333 Y
2002 03 31 4.5 Y
2002 04 01 5.44167 Y
2002 04 02 4.97083 Y
2002 04 03 2.95455 Y
2002 04 04 2.19583 Y
2002 04 05 0.604167 Y
2002 04 06 1.43333 Y
2002 04 07 -0.5 Y
2002 04 08 1.3875 Y
2002 04 09 2.10833 Y
2002 04 10 3.28182 Y
2002 04 11 6.07083 Y
2002 04 12 9.05833 Y
2002 04 13 8.54583 Y
2002 04 14 5.80417 Y
2002 04 15 4.07917 Y
2002 04 16 3.6875 Y
2002 04 17 2.79565 Y
2002 04 18 1.275 Y
2002 04 19 4.23913 Y
2002 04 20 2.7 Y
2002 04 21 7.7625 Y
2002 04 22 9.32917 Y
2002 04 23 9.33913 Y
2002 04 24 8.51739 Y
2002 04 25 10.3364 Y
2002 04 26 8.65417 Y
2002 04 27 7.575 Y
2002 04 28 5.96667 Y
2002 04 29 8.12083 Y
2002 04 30 8.26667 Y
2002 05 01 9.1375 Y
2002 05 02 8.76087 Y
2002 05 03 9.17083 Y
2002 05 04 7.15217 Y
2002 05 05 7.425 Y
2002 05 06 8.07917 Y
2002 05 07 9.84583 Y
2002 05 08 12.0083 Y
2002 05 09 11.7333 Y
2002 05 10 11.0333 Y
2002 05 11 12.8125 Y
2002 05 12 15.9042 Y
2002 05 13 14.1875 Y
2002 05 14 14.5391 Y
2002 05 15 11.825 Y
2002 05 16 10.4958 Y
2002 05 17 9.64583 Y
2002 05 18 9.20417 Y
2002 05 19 9.1125 Y
2002 05 20 7.7625 Y
2002 05 21 10.2375 Y
2002 05 22 14.8042 Y
2002 05 23 16.5125 Y
2002 05 24 16.1792 Y
2002 05 25 12.613 Y
2002 05 26 12.2792 Y
2002 05 27 13.713 Y
2002 05 28 13.7409 Y
2002 05 29 14.5455 Y
2002 05 30 14.1222 Y
2002 05 31 13.2667 Y
2002 06 01 11.3458 Y
2002 06 02 14.8375 Y
2002 06 03 16.1167 Y
2002 06 04 16.2875 Y
2002 06 05 18.7875 Y
2002 06 06 17.7583 Y
2002 06 07 16.2583 Y
2002 06 08 17.975 Y
2002 06 09 18.25 Y
2002 06 10 18.3875 Y
2002 06 11 16.9333 Y
2002 06 12 15.6652 Y
2002 06 13 13.3542 Y
2002 06 14 13.1167 Y
2002 06 15 15.0783 Y
2002 06 16 15.825 Y
2002 06 17 17.1261 Y
2002 06 18 20.5095 Y
2002 06 19 19.5167 Y
2002 06 20 16.7292 Y
2002 06 21 15.55 Y
2002 06 22 15.4375 Y
2002 06 23 14.6217 Y
2002 06 24 14.8167 Y
2002 06 25 15.6696 Y
2002 06 26 15.6042 Y
2002 06 27 15.413 Y
2002 06 28 14.2958 Y
2002 06 29 14.0042 Y
2002 06 30 14.5542 Y
2002 07 01 14.1708 Y
2002 07 02 15.1708 Y
2002 07 03 15.5375 Y
2002 07 04 16.025 Y
2002 07 05 16.1417 Y
2002 07 06 18.013 Y
2002 07 07 16.3833 Y
2002 07 08 16.5375 Y
2002 07 09 19.7333 Y
2002 07 10 22.8625 Y
2002 07 11 19.85 Y
2002 07 12 17.4333 Y
2002 07 13 18.0792 Y
2002 07 14 17.8 Y
2002 07 15 19.3167 Y
2002 07 16 20.1958 Y
2002 07 17 21.1083 Y
2002 07 18 22.1955 Y
2002 07 19 21.8875 Y
2002 07 20 19.6167 Y
2002 07 21 18.0917 Y
2002 07 22 16.7333 Y
2002 07 23 16.9042 Y
2002 07 24 16.4875 Y
2002 07 25 16.3917 Y
2002 07 26 17.4792 Y
2002 07 27 17.2417 Y
2002 07 28 18.2458 Y
2002 07 29 19.1542 Y
2002 07 30 21.4792 Y
2002 07 31 22.4826 Y
2002 08 01 24.5261 Y
2002 08 02 20.5458 Y
2002 08 03 18.787 Y
2002 08 04 18.7292 Y
2002 08 05 18.8417 Y
2002 08 06 17.1 Y
2002 08 07 16.9583 Y
2002 08 08 17.1958 Y
2002 08 09 18.6792 Y
2002 08 10 21.0826 Y
2002 08 11 21.5625 Y
2002 08 12 23.0417 Y
2002 08 13 21.525 Y
2002 08 14 20.9818 Y
2002 08 15 21.9292 Y
2002 08 16 21.2333 Y
2002 08 17 19.125 Y
2002 08 18 17.5458 Y
2002 08 19 18.4333 Y
2002 08 20 19.3 Y
2002 08 21 19.1292 Y
2002 08 22 19.275 Y
2002 08 23 18.4636 Y
2002 08 24 19.0083 Y
2002 08 25 19.7125 Y
2002 08 26 18.2875 Y
2002 08 27 19.1417 Y
2002 08 28 19.95 Y
2002 08 29 19.7 Y
2002 08 30 21.1292 Y
2002 08 31 20.9792 Y
2002 09 01 18.2435 Y
2002 09 02 17.35 Y
2002 09 03 17.5708 Y
2002 09 04 19.1083 Y
2002 09 05 21.2042 Y
2002 09 06 18.55 Y
2002 09 07 18.087 Y
2002 09 08 16.8042 Y
2002 09 09 15.9333 Y
2002 09 10 16.6917 Y
2002 09 11 15.5042 Y
2002 09 12 14.2125 Y
2002 09 13 16.975 Y
2002 09 14 14.575 Y
2002 09 15 9.97083 Y
2002 09 16 11.3208 Y
2002 09 17 12.8875 Y
2002 09 18 12.5208 Y
2002 09 19 10.5478 Y
2002 09 20 11.25 Y
2002 09 21 9.45833 Y
2002 09 22 7.40417 Y
2002 09 23 8.73333 Y
2002 09 24 11.9952 Y
2002 09 25 10.1583 Y
2002 09 26 7.89167 Y
2002 09 27 8.15833 Y
2002 09 28 10.4208 Y
2002 09 29 13.1542 Y
2002 09 30 13.6417 Y
2002 10 01 10.0042 Y
2002 10 02 9.24167 Y
2002 10 03 10.5208 Y
2002 10 04 7.675 Y
2002 10 05 7.47826 Y
2002 10 06 4.36522 Y
2002 10 07 4.60909 Y
2002 10 08 6.16956 Y
2002 10 09 4.7375 Y
2002 10 10 4.69565 Y
2002 10 11 4.13333 Y
2002 10 12 3.84348 Y
2002 10 13 4.00833 Y
2002 10 14 3.17083 Y
2002 10 15 4.9375 Y
2002 10 16 4.93333 Y
2002 10 17 4.475 Y
2002 10 18 2.60417 Y
2002 10 19 0.575 Y
2002 10 20 0.425 Y
2002 10 21 2.24167 Y
2002 10 22 3.91667 Y
2002 10 23 4.1625 Y
2002 10 24 7.63809 Y
2002 10 25 7.4 Y
2002 10 26 8.42917 Y
2002 10 27 7.31739 Y
2002 10 28 5.8875 Y
2002 10 29 6.4375 Y
2002 10 30 5.50833 Y
2002 10 31 5.17917 Y
2002 11 01 5.2375 Y
2002 11 02 2.6875 Y
2002 11 03 1.1375 Y
2002 11 04 2.05833 Y
2002 11 05 4.24583 Y
2002 11 06 4.45 Y
2002 11 07 3.51667 Y
2002 11 08 2.58333 Y
2002 11 09 2.62917 Y
2002 11 10 0.595833 Y
2002 11 11 -1.91667 Y
2002 11 12 -1.18333 Y
2002 11 13 5.61739 Y
2002 11 14 6.68235 Y
2002 11 15 5.425 Y
2002 11 16 4.57083 Y
2002 11 17 4.34167 Y
2002 11 18 5.27083 Y
2002 11 19 1.5375 Y
2002 11 20 1.04167 Y
2002 11 21 2.275 Y
2002 11 22 1.8 Y
2002 11 23 2.52083 Y
2002 11 24 4.0875 Y
2002 11 25 5.42917 Y
2002 11 26 6.7125 Y
2002 11 27 3.70833 Y
2002 11 28 2.55 Y
2002 11 29 0.679167 Y
2002 11 30 -2.16667 Y
2002 12 01 -2.65417 Y
2002 12 02 1.21667 Y
2002 12 03 -0.466667 Y
2002 12 04 -0.365217 Y
2002 12 05 -1.19167 Y
2002 12 06 -2.04583 Y
2002 12 07 -2.63333 Y
2002 12 08 -1.8625 Y
2002 12 09 -3.08261 Y
2002 12 10 -0.820833 Y
2002 12 11 -1.45909 Y
2002 12 12 1.1913 Y
2002 12 13 1.09583 Y
2002 12 14 -0.420833 Y
2002 12 15 -4.04167 Y
2002 12 16 -2.5875 Y
2002 12 17 -2.4 Y
2002 12 18 -0.116667 Y
2002 12 19 1.05417 Y
2002 12 20 3.44348 Y
2002 12 21 -0.491667 Y
2002 12 22 -2.84167 Y
2002 12 23 -3.95 Y
2002 12 24 -4.0125 Y
2002 12 25 -4.12083 Y
2002 12 26 -1.4875 Y
2002 12 27 -1.14167 Y
2002 12 28 -1.56957 Y
2002 12 29 -2.3375 Y
2002 12 30 -6.4875 Y
2002 12 31 -6.14167 Y
2003 01 01 -3.30833 Y
2003 01 02 -5.7125 Y
2003 01 03 -6.81667 Y
2003 01 04 -7.5 Y
2003 01 05 -9.8625 Y
2003 01 06 -8.94167 Y
2003 01 07 -4.125 Y
2003 01 08 -0.327273 Y
2003 01 09 -0.0681818 Y
2003 01 10 -6.11739 Y
2003 01 11 -4.07917 Y
2003 01 12 1.125 Y
2003 01 13 -0.3 Y
2003 01 14 1.95652 Y
2003 01 15 4.125 Y
2003 01 16 3.24583 Y
2003 01 17 3.73043 Y
2003 01 18 2.175 Y
2003 01 19 2.61304 Y
2003 01 20 1.7375 Y
2003 01 21 2.3875 Y
2003 01 22 1.76522 Y
2003 01 23 1.20417 Y
2003 01 24 -0.554546 Y
2003 01 25 2.59583 Y
2003 01 26 2.85417 Y
2003 01 27 3.03043 Y
2003 01 28 0.816667 Y
2003 01 29 -3.4 Y
2003 01 30 -5.48261 Y
2003 01 31 -6.625 Y
2003 02 01 -4.75417 Y
2003 02 02 -2.075 Y
2003 02 03 -1.9625 Y
2003 02 04 -1.32083 Y
2003 02 05 -3.275 Y
2003 02 06 -5.60417 Y
2003 02 07 -7.60417 Y
2003 02 08 -6.27917 Y
2003 02 09 -0.620833 Y
2003 02 10 -1.24583 Y
2003 02 11 -1.35833 Y
2003 02 12 -1.7 Y
2003 02 13 -0.958333 Y
2003 02 14 -0.379167 Y
2003 02 15 -4.78333 Y
2003 02 16 -6.30417 Y
2003 02 17 -1.07917 Y
2003 02 18 -0.558333 Y
2003 02 19 0.0625 Y
2003 02 20 -3.38333 Y
2003 02 21 -3.15 Y
2003 02 22 -1.29583 Y
2003 02 23 -1.77917 Y
2003 02 24 -3.06667 Y
2003 02 25 -3.47917 Y
2003 02 26 -3.57917 Y
2003 02 27 -3.72917 Y
2003 02 28 -3.4125 Y
2003 03 01 -4.36667 Y
2003 03 02 -4.14167 Y
2003 03 03 -3.2875 Y
2003 03 04 -2.32917 Y
2003 03 05 -2.0375 Y
2003 03 06 -1.175 Y
2003 03 07 -0.025 Y
2003 03 08 0.729167 Y
2003 03 09 0.76087 Y
2003 03 10 3.98333 Y
2003 03 11 4.50417 Y
2003 03 12 1.83333 Y
2003 03 13 0.425 Y
2003 03 14 -0.245833 Y
2003 03 15 2.25 Y
2003 03 16 1.92083 Y
2003 03 17 2.62083 Y
2003 03 18 3.46667 Y
2003 03 19 2.73182 Y
2003 03 20 -2.70417 Y
2003 03 21 -3.18333 Y
2003 03 22 2.01667 Y
2003 03 23 5.18333 Y
2003 03 24 3.38333 Y
2003 03 25 1.7 Y
2003 03 26 4.06667 Y
2003 03 27 6.39167 Y
2003 03 28 3.15714 Y
2003 03 29 5.94783 Y
2003 03 30 5.59167 Y
2003 03 31 0.708333 Y
2003 04 01 0.8375 Y
2003 04 02 2.1625 Y
2003 04 03 0.565217 Y
2003 04 04 2.4913 Y
2003 04 05 0.795833 Y
2003 04 06 -0.879167 Y
2003 04 07 -0.775 Y
2003 04 08 -0.925 Y
2003 04 09 0.7 Y
2003 04 10 -0.0208333 Y
2003 04 11 0.5 Y
2003 04 12 0.9875 Y
2003 04 13 2.36087 Y
2003 04 14 2.87083 Y
2003 04 15 3.575 Y
2003 04 16 7.25 Y
2003 04 17 5.75 Y
2003 04 18 2.86667 Y
2003 04 19 6.2875 Y
2003 04 20 8.5625 Y
2003 04 21 9.12609 Y
2003 04 22 7.0875 Y
2003 04 23 4.83333 Y
2003 04 24 3.72083 Y
2003 04 25 2.07917 Y
2003 04 26 4.45833 Y
2003 04 27 5.48333 Y
2003 04 28 5.10417 Y
2003 04 29 6.58261 Y
2003 04 30 11.125 Y
2003 05 01 7.125 Y
2003 05 02 9.4 Y
2003 05 03 7.69583 Y
2003 05 04 4.36667 Y
2003 05 05 8.64167 Y
2003 05 06 10.3333 Y
2003 05 07 9.14348 Y
2003 05 08 9.5375 Y
2003 05 09 10.5333 Y
2003 05 10 10.1125 Y
2003 05 11 11.387 Y
2003 05 12 11.1304 Y
2003 05 13 13.0875 Y
2003 05 14 8.57917 Y
2003 05 15 9.13333 Y
2003 05 16 7.67083 Y
2003 05 17 8.22084 Y
2003 05 18 8.50416 Y
2003 05 19 8.93333 Y
2003 05 20 9.55238 G
2003 05 21 12.3947 Y
2003 05 22 11.4667 Y
2003 05 23 10.7208 Y
2003 05 24 13.2417 Y
2003 05 25 18.65 Y
2003 05 26 15.2087 Y
2003 05 27 12.925 Y
2003 05 28 11.6792 Y
2003 05 29 13.8333 Y
2003 05 30 15.6208 Y
2003 05 31 12.3542 Y
2003 06 01 10.6083 Y
2003 06 02 12.1 Y
2003 06 03 15.3833 Y
2003 06 04 18.5917 Y
2003 06 05 19.4167 Y
2003 06 06 16.3375 Y
2003 06 07 16.4417 Y
2003 06 08 16.7292 Y
2003 06 09 16.6792 Y
2003 06 10 15.5958 Y
2003 06 11 14.35 Y
2003 06 12 15.7375 Y
2003 06 13 13.7125 Y
2003 06 14 13.4609 Y
2003 06 15 13.1174 Y
2003 06 16 11.8 Y
2003 06 17 12.7875 Y
2003 06 18 14.2667 Y
2003 06 19 13.8667 Y
2003 06 20 12.7391 Y
2003 06 21 12.8043 Y
2003 06 22 14.7542 Y
2003 06 23 16.1261 Y
2003 06 24 14.2458 Y
2003 06 25 14.7583 Y
2003 06 26 15.6044 Y
2003 06 27 15.2042 Y
2003 06 28 15.6292 Y
2003 06 29 13.9042 Y
2003 06 30 15.4958 Y
2003 07 01 15.7833 Y
2003 07 02 15.4125 Y
2003 07 03 14.8542 Y
2003 07 04 16.15 Y
2003 07 05 15.6208 Y
2003 07 06 14.1917 Y
2003 07 07 15.9083 Y
2003 07 08 15.9167 Y
2003 07 09 16.8833 Y
2003 07 10 16.1583 Y
2003 07 11 18.2208 Y
2003 07 12 16.2417 Y
2003 07 13 16.4375 Y
2003 07 14 19.2375 Y
2003 07 15 21.2292 Y
2003 07 16 23.0083 Y
2003 07 17 23.6167 Y
2003 07 18 23.875 Y
2003 07 19 19.8792 Y
2003 07 20 20.2708 Y
2003 07 21 20.9333 Y
2003 07 22 20.5292 Y
2003 07 23 20.1208 Y
2003 07 24 19.6292 Y
2003 07 25 20.0292 Y
2003 07 26 19.9542 Y
2003 07 27 21.5792 Y
2003 07 28 20.1958 Y
2003 07 29 18.8208 Y
2003 07 30 21.8958 Y
2003 07 31 20.3625 Y
2003 08 01 22.7625 Y
2003 08 02 21.1083 Y
2003 08 03 20.4333 Y
2003 08 04 20.3875 Y
2003 08 05 20.125 Y
2003 08 06 19.6375 Y
2003 08 07 19.3792 Y
2003 08 08 19.6375 Y
2003 08 09 17.7125 Y
2003 08 10 16.2625 Y
2003 08 11 17.1417 Y
2003 08 12 21.4167 Y
2003 08 13 20.4292 Y
2003 08 14 18.3458 Y
2003 08 15 15.8417 Y
2003 08 16 17.4833 Y
2003 08 17 17.9542 Y
2003 08 18 19.1364 Y
2003 08 19 16.975 Y
2003 08 20 18.125 Y
2003 08 21 16.8417 Y
2003 08 22 16.8083 Y
2003 08 23 16.7292 Y
2003 08 24 17.3125 Y
2003 08 25 15.4667 Y
2003 08 26 14.2875 Y
2003 08 27 11.4625 Y
2003 08 28 12.9792 Y
2003 08 29 13.8333 Y
2003 08 30 13.1083 Y
2003 08 31 11.4875 Y
2003 09 01 10.3208 Y
2003 09 02 9.51818 Y
2003 09 03 13.4042 Y
2003 09 04 14.9833 Y
2003 09 05 14.375 Y
2003 09 06 13.2583 Y
2003 09 07 15.1958 Y
2003 09 08 15.0625 Y
2003 09 09 14.2458 Y
2003 09 10 13.5458 Y
2003 09 11 13.6375 Y
2003 09 12 14.575 Y
2003 09 13 13.9333 Y
2003 09 14 15.4458 Y
2003 09 15 16.1261 Y
2003 09 16 14.7958 Y
2003 09 17 14.6208 Y
2003 09 18 17.0292 Y
2003 09 19 16.9125 Y
2003 09 20 12.7958 Y
2003 09 21 15.125 Y
2003 09 22 16.0667 Y
2003 09 23 15.087 Y
2003 09 24 9.48333 Y
2003 09 25 12.6875 Y
2003 09 26 13.6458 Y
2003 09 27 11.8375 Y
2003 09 28 7.54167 Y
2003 09 29 8.53333 Y
2003 09 30 10.2417 Y
2003 10 01 10.5333 Y
2003 10 02 10.3875 Y
2003 10 03 10.1833 Y
2003 10 04 11.1292 Y
2003 10 05 9.30417 Y
2003 10 06 6.99167 Y
2003 10 07 8.01667 Y
2003 10 08 7.225 Y
2003 10 09 7.3125 Y
2003 10 10 9.74583 Y
2003 10 11 10.1042 Y
2003 10 12 9.14583 Y
2003 10 13 6.85833 Y
2003 10 14 7.36667 Y
2003 10 15 6.17826 Y
2003 10 16 4.65217 Y
2003 10 17 7.72917 Y
2003 10 18 6.99583 Y
2003 10 19 3.525 Y
2003 10 20 1.0125 Y
2003 10 21 1.78333 Y
2003 10 22 0.343478 Y
2003 10 23 0.5875 Y
2003 10 24 2.79583 Y
2003 10 25 3.20417 Y
2003 10 26 2.33333 Y
2003 10 27 3.51667 Y
2003 10 28 8.80833 Y
2003 10 29 6.25417 Y
2003 10 30 5.77083 Y
2003 10 31 5.74167 Y
2003 11 01 6.9875 Y
2003 11 02 8.4125 Y
2003 11 03 7.875 Y
2003 11 04 8.19167 Y
2003 11 05 6.60833 Y
2003 11 06 6.525 Y
2003 11 07 4.42083 Y
2003 11 08 4.1 Y
2003 11 09 5.30417 Y
2003 11 10 5.17083 Y
2003 11 11 4.80833 Y
2003 11 12 3.3625 Y
2003 11 13 3.73333 Y
2003 11 14 4.46667 Y
2003 11 15 3.98824 Y
2003 11 16 6.84583 Y
2003 11 17 5.875 Y
2003 11 18 3.94583 Y
2003 11 19 7.325 Y
2003 11 20 3.87083 Y
2003 11 21 5.5125 Y
2003 11 22 6.46667 Y
2003 11 23 7.40833 Y
2003 11 24 2.0375 Y
2003 11 25 2.4875 Y
2003 11 26 5.12083 Y
2003 11 27 7.525 Y
2003 11 28 7.10417 Y
2003 11 29 4.57917 Y
2003 11 30 6.42917 Y
2003 12 01 6.63333 Y
2003 12 02 5.91667 Y
2003 12 03 4.76667 Y
2003 12 04 4.31304 Y
2003 12 05 5.10417 Y
2003 12 06 1.25417 Y
2003 12 07 2.06667 Y
2003 12 08 5.30833 Y
2003 12 09 4.12917 Y
2003 12 10 3.675 Y
2003 12 11 4.05833 Y
2003 12 12 2.42083 Y
2003 12 13 1.20417 Y
2003 12 14 4.77083 Y
2003 12 15 1.25652 Y
2003 12 16 0.45 Y
2003 12 17 3.07083 Y
2003 12 18 5.80833 Y
2003 12 19 4.8 Y
2003 12 20 3.09583 Y
2003 12 21 3.27917 Y
2003 12 22 -1.77083 Y
2003 12 23 -2.30417 Y
2003 12 24 1.32083 Y
2003 12 25 5.38333 Y
2003 12 26 6.10417 Y
2003 12 27 4.79583 Y
2003 12 28 4.36667 Y
2003 12 29 2.83333 Y
2003 12 30 -1.37083 Y
2003 12 31 -0.416667 Y
2004 01 01 -2.24167 Y
2004 01 02 -4.2 Y
2004 01 03 -6.98333 Y
2004 01 04 -2.325 Y
2004 01 05 -1.45417 Y
2004 01 06 -0.754167 Y
2004 01 07 0.0458334 Y
2004 01 08 0.333333 Y
2004 01 09 -2.00833 Y
2004 01 10 -3.63333 Y
2004 01 11 -2.62917 Y
2004 01 12 1.67083 Y
2004 01 13 2.3625 Y
2004 01 14 -0.00416666 Y
2004 01 15 0.4875 Y
2004 01 16 -0.9 Y
2004 01 17 -2.09167 Y
2004 01 18 -1.02083 Y
2004 01 19 0.104167 Y
2004 01 20 -2.67917 Y
2004 01 21 -4.91667 Y
2004 01 22 -3.6125 Y
2004 01 23 -3.47083 Y
2004 01 24 -3.38333 Y
2004 01 25 -4.9875 Y
2004 01 26 -4.10833 Y
2004 01 27 -3.2375 Y
2004 01 28 -2.72609 Y
2004 01 29 -3.55217 Y
2004 01 30 -2.9375 Y
2004 01 31 0.8 Y
2004 02 01 0.675 Y
2004 02 02 -0.929167 Y
2004 02 03 2.1 Y
2004 02 04 5.575 Y
2004 02 05 4.42083 Y
2004 02 06 5.05 Y
2004 02 07 1.8875 Y
2004 02 08 1.43333 Y
2004 02 09 -2.26667 Y
2004 02 10 -2.3625 Y
2004 02 11 -5.1 Y
2004 02 12 -3.35 Y
2004 02 13 1.55833 Y
2004 02 14 1.875 Y
2004 02 15 1.525 Y
2004 02 16 1.30417 Y
2004 02 17 1.175 Y
2004 02 18 -1.4375 Y
2004 02 19 -2.93333 Y
2004 02 20 1.34167 Y
2004 02 21 0.791667 Y
2004 02 22 -1.25 Y
2004 02 23 -2.3875 Y
2004 02 24 -2.34348 Y
2004 02 25 1.24176e-09 Y
2004 02 26 0.683333 Y
2004 02 27 -0.5875 Y
2004 02 28 -2.2125 Y
2004 02 29 -2.2625 Y
2004 03 01 0.1375 Y
2004 03 02 1.09167 Y
2004 03 03 -2.36667 Y
2004 03 04 -3.29167 Y
2004 03 05 -3.67083 Y
2004 03 06 -1.6375 Y
2004 03 07 -1.9375 Y
2004 03 08 -0.025 Y
2004 03 09 0.4875 Y
2004 03 10 0.0869565 Y
2004 03 11 0.0208333 Y
2004 03 12 -0.754167 Y
2004 03 13 1.03333 Y
2004 03 14 3.69583 Y
2004 03 15 5.53333 Y
2004 03 16 6.2 Y
2004 03 17 7.60417 Y
2004 03 18 6.35 Y
2004 03 19 4.12083 Y
2004 03 20 4.32083 Y
2004 03 21 1.3625 Y
2004 03 22 2.1125 Y
2004 03 23 1.725 Y
2004 03 24 0.934783 Y
2004 03 25 0.813333 Y
2004 03 26 0.275 Y
2004 03 27 1.67917 Y
2004 03 28 3.15 Y
2004 03 29 3.96522 Y
2004 03 30 5.5875 Y
2004 03 31 3.9875 Y
2004 04 01 0.620833 Y
2004 04 02 -0.7 Y
2004 04 03 2.29167 Y
2004 04 04 4.70833 Y
2004 04 05 4.90417 Y
2004 04 06 3.3913 Y
2004 04 07 4.15833 Y
2004 04 08 5.75417 Y
2004 04 09 5.12917 Y
2004 04 10 3.92917 Y
2004 04 11 5.11667 Y
2004 04 12 3.27083 Y
2004 04 13 4.56667 Y
2004 04 14 7.93333 Y
2004 04 15 8.51667 Y
2004 04 16 8.5375 Y
2004 04 17 11.1375 Y
2004 04 18 10.2458 Y
2004 04 19 10.6917 Y
2004 04 20 9.1125 Y
2004 04 21 7.9125 Y
2004 04 22 5.59583 Y
2004 04 23 4.675 Y
2004 04 24 4.35 Y
2004 04 25 5.54583 Y
2004 04 26 7.55 Y
2004 04 27 7.1375 Y
2004 04 28 5.52917 Y
2004 04 29 4.85833 Y
2004 04 30 6.5625 Y
2004 05 01 9.91667 Y
2004 05 02 12.7917 Y
2004 05 03 10.05 Y
2004 05 04 11.7417 Y
2004 05 05 15.9 Y
2004 05 06 15.7625 Y
2004 05 07 16.0625 Y
2004 05 08 16.2125 Y
2004 05 09 14.2375 Y
2004 05 10 9.95417 Y
2004 05 11 6.09167 Y
2004 05 12 5.3 Y
2004 05 13 4.80417 Y
2004 05 14 7.79583 Y
2004 05 15 7.60833 Y
2004 05 16 8.54167 Y
2004 05 17 11.8042 Y
2004 05 18 11.9667 Y
2004 05 19 10.1167 Y
2004 05 20 9 Y
2004 05 21 7.79167 Y
2004 05 22 7.37917 Y
2004 05 23 6.2 Y
2004 05 24 7.3 Y
2004 05 25 8.40417 Y
2004 05 26 8.28333 Y
2004 05 27 8.75652 Y
2004 05 28 12.3625 Y
2004 05 29 11.2542 Y
2004 05 30 10.1875 Y
2004 05 31 9.65417 Y
2004 06 01 12.075 Y
2004 06 02 12.5375 Y
2004 06 03 13.5708 Y
2004 06 04 14.5045 Y
2004 06 05 14.4167 Y
2004 06 06 14.6083 Y
2004 06 07 16.4042 Y
2004 06 08 12.0625 Y
2004 06 09 12.6542 Y
