Datum Tid (UTC) Lufttemperatur Kvalitet
1998 12 02 -2.65 G
1998 12 03 -2.6 G
1998 12 04 -1.35 G
1998 12 05 0 G
1998 12 06 -2.6 G
1998 12 07 -4.5 G
1998 12 08 -4.8 G
1998 12 09 -8.9 G
1998 12 10 -5.05 G
1998 12 11 -4.1 G
1998 12 12 -3.2 G
1998 12 13 2 G
1998 12 14 3.55 G
1998 12 15 5.7 G
1998 12 16 4.45 G
1998 12 17 4.75 G
1998 12 18 5.1 G
1998 12 19 3.6 G
1998 12 20 2 G
1998 12 21 -0.9 G
1998 12 22 -3.5 G
1998 12 23 1.5 G
1998 12 24 1.75 G
1998 12 25 4.05 G
1998 12 26 5.25 G
1998 12 27 5.9 G
1998 12 28 6.6 G
1998 12 29 3 G
1998 12 30 2.15 G
1998 12 31 1.3 G
1999 01 01 1.1 G
1999 01 02 1.35 G
1999 01 03 2.95 G
1999 01 04 3.65 G
1999 01 05 5.25 G
1999 01 06 8.7 G
1999 01 07 4.25 G
1999 01 08 1.1 G
1999 01 09 -3.35 G
1999 01 10 -2.55 G
1999 01 11 -0.35 G
1999 01 12 -1.9 G
1999 01 13 -5.75 G
1999 01 14 0.8 G
1999 01 15 2.6 G
1999 01 16 5.75 G
1999 01 17 3.95 G
1999 01 18 3.55 G
1999 01 19 4.5 G
1999 01 20 6.45 G
1999 01 21 6.4 G
1999 01 22 3.6 G
1999 01 23 2.3 G
1999 01 24 4.5 G
1999 01 25 5.05 G
1999 01 26 3.8 G
1999 01 27 1.1 G
1999 01 28 -5.65 G
1999 01 29 -7.35 G
1999 01 30 -7.1 G
1999 01 31 -2.45 G
1999 02 01 0.35 G
1999 02 02 -0.1 G
1999 02 03 4.2 G
1999 02 04 5.4 G
1999 02 05 2.9 G
1999 02 06 -0.45 G
1999 02 07 -1.65 G
1999 02 08 -3.5 G
1999 02 09 -11.2 G
1999 02 10 -8.8 G
1999 02 11 -9.1 G
1999 02 12 -6.15 G
1999 02 13 -6.55 G
1999 02 14 -2.2 G
1999 02 15 0.65 G
1999 02 16 1.85 G
1999 02 17 -1.25 G
1999 02 18 -5.85 G
1999 02 19 1.6 G
1999 02 20 1.85 G
1999 02 21 1.45 G
1999 02 22 0.8 G
1999 02 23 0.45 G
1999 02 24 -1.1 G
1999 02 25 1.05 G
1999 02 26 3.6 G
1999 02 27 3.1 G
1999 02 28 4.45 G
1999 03 01 3.25 G
1999 03 02 3.15 G
1999 03 03 3.55 G
1999 03 04 4.7 G
1999 03 05 3.75 G
1999 03 06 3.7 G
1999 03 07 3.45 G
1999 03 08 2.85 G
1999 03 09 1.95 G
1999 03 10 1.45 G
1999 03 11 -0.8 G
1999 03 12 -2.35 G
1999 03 13 0.05 G
1999 03 14 0.55 G
1999 03 15 1.3 G
1999 03 16 1 G
1999 03 17 1.05 G
1999 03 18 2.55 G
1999 03 19 2.25 G
1999 03 20 2.9 G
1999 03 21 0.55 G
1999 03 22 4.15 G
1999 03 23 1.5 G
1999 03 24 2.35 G
1999 03 25 6.6 G
1999 03 26 8.15 G
1999 03 27 5.85 G
1999 03 28 2.7 G
1999 03 29 1.5 G
1999 03 30 4.4 G
1999 03 31 8.55 G
1999 04 01 7.5 G
1999 04 02 6.25 G
1999 04 03 7.2 G
1999 04 04 4.4 G
1999 04 05 6 G
1999 04 06 8.9 G
1999 04 07 7.3 G
1999 04 08 7.95 G
1999 04 09 7.9 G
1999 04 10 10.05 G
1999 04 11 7.35 G
1999 04 12 6.2 G
1999 04 13 6.5 G
1999 04 14 5 G
1999 04 15 4.9 G
1999 04 16 3.35 G
1999 04 17 3.25 G
1999 04 18 3.05 G
1999 04 19 5.55 G
1999 04 20 5.05 G
1999 04 21 5.8 G
1999 04 22 8.5 G
1999 04 23 10.75 G
1999 04 24 9.85 G
1999 04 25 11.4 G
1999 04 26 11.7 G
1999 04 27 12.05 G
1999 04 28 14.15 G
1999 04 29 9.45 G
1999 04 30 9.6 G
1999 05 01 9.25 G
1999 05 02 9.4 G
1999 05 03 8.3 G
1999 05 04 9 G
1999 05 05 6.75 G
1999 05 06 8.15 G
1999 05 07 11.75 G
1999 05 08 8 G
1999 05 09 7 G
1999 05 10 12.65 G
1999 05 11 4.35 G
1999 05 12 5.15 G
1999 05 13 7.45 G
1999 05 14 7.35 G
1999 05 15 8.85 G
1999 05 16 9.35 G
1999 05 17 11.4 G
1999 05 18 11.95 G
1999 05 19 15.25 G
1999 05 20 13.4 G
1999 05 21 15.85 G
1999 05 22 13.45 G
1999 05 23 12.5 G
1999 05 24 15.35 G
1999 05 25 12.85 G
1999 05 26 12.75 G
1999 05 27 16.7 G
1999 05 28 18.05 G
1999 05 29 18.35 G
1999 05 30 13.6 G
1999 05 31 12.9 G
1999 06 01 13.5 G
1999 06 02 16.2 G
1999 06 03 15.8 G
1999 06 04 15.9 G
1999 06 05 14.2 G
1999 06 06 12.5 G
1999 06 07 15.4 G
1999 06 08 15.95 G
1999 06 09 13.15 G
1999 06 10 14.75 G
1999 06 11 14.4 G
1999 06 12 14.8 G
1999 06 13 14.7 G
1999 06 14 15.5 G
1999 06 15 17.75 G
1999 06 16 17.75 G
1999 06 17 17.6 G
1999 06 18 17.6 G
1999 06 19 18.25 G
1999 06 20 16.75 G
1999 06 21 14.85 G
1999 06 22 14.2 G
1999 06 23 14.05 G
1999 06 24 13.8 G
1999 06 25 13.65 G
1999 06 26 11.2 G
1999 06 27 17.45 G
1999 06 28 17.05 G
1999 06 29 17.2 G
1999 06 30 18.7 G
1999 07 01 17.25 G
1999 07 02 16.9 G
1999 07 03 16.9 G
1999 07 04 20 G
1999 07 05 20.55 G
1999 07 06 17.7 G
1999 07 07 18.35 G
1999 07 08 18.5 G
1999 07 09 19.9 G
1999 07 10 20.7 G
1999 07 11 22 G
1999 07 12 23.15 G
1999 07 13 21.6 G
1999 07 14 19.15 G
1999 07 15 16.7 G
1999 07 16 16.35 G
1999 07 17 17.4 G
1999 07 18 18.3 G
1999 07 19 20.65 G
1999 07 20 21.3 G
1999 07 21 18.8 G
1999 07 22 16.65 G
1999 07 23 18.4 G
1999 07 24 19.5 G
1999 07 25 18.4 G
1999 07 26 16.5 G
1999 07 27 17.1 G
1999 07 28 19.2 G
1999 07 29 21.15 G
1999 07 30 21.5 G
1999 07 31 21.25 G
1999 08 01 22.8 G
1999 08 02 21.9 G
1999 08 03 21.3 G
1999 08 04 20.95 G
1999 08 05 22.75 G
1999 08 06 22.15 G
1999 08 07 20.4 G
1999 08 08 17.2 G
1999 08 09 19.35 G
1999 08 10 19.3 G
1999 08 11 17.2 G
1999 08 12 15.95 G
1999 08 13 16.25 G
1999 08 14 16 G
1999 08 15 14.55 G
1999 08 16 14.3 G
1999 08 17 13.15 G
1999 08 18 15.4 G
1999 08 19 15.15 G
1999 08 20 15.85 G
1999 08 21 15.1 G
1999 08 22 13.8 G
1999 08 23 14.15 G
1999 08 24 13.8 G
1999 08 25 14.5 G
1999 08 26 16.65 G
1999 08 27 17.6 G
1999 08 28 16.1 G
1999 08 29 15.3 G
1999 08 30 15.65 G
1999 08 31 14.5 G
1999 09 01 13.95 G
1999 09 02 13.9 G
1999 09 03 14.8 G
1999 09 04 17.7 G
1999 09 05 16.5 G
1999 09 06 17.45 G
1999 09 07 17.25 G
1999 09 08 16.8 G
1999 09 09 17.85 G
1999 09 10 15.6 G
1999 09 11 16.05 G
1999 09 12 15.65 G
1999 09 13 15.5 G
1999 09 14 13.2 G
1999 09 15 13 G
1999 09 16 13.5 G
1999 09 17 13.45 G
1999 09 18 15.2 G
1999 09 19 16 G
1999 09 20 16.65 G
1999 09 21 16.65 G
1999 09 22 14.55 G
1999 09 23 15 G
1999 09 24 15.55 G
1999 09 25 15.2 G
1999 09 26 13.25 G
1999 09 27 13.6 G
1999 09 28 15.25 G
1999 09 29 14.05 G
1999 09 30 14.2 G
1999 10 01 13.3 G
1999 10 02 14.8 G
1999 10 03 11.3 G
1999 10 04 10.9 G
1999 10 05 9.5 G
1999 10 06 8.3 G
1999 10 07 6.75 G
1999 10 08 12.35 G
1999 10 09 9.6 G
1999 10 10 9.6 G
1999 10 11 11.3 G
1999 10 12 10.6 G
1999 10 13 11.2 G
1999 10 14 9.05 G
1999 10 15 6.1 G
1999 10 16 4 G
1999 10 17 3.5 G
1999 10 18 3.9 G
1999 10 19 5.3 G
1999 10 20 4.25 G
1999 10 21 4.7 G
1999 10 22 6 G
1999 10 23 7.8 G
1999 10 24 9.3 G
1999 10 25 10.15 G
1999 10 26 10.95 G
1999 10 27 10.1 G
1999 10 28 10.35 G
1999 10 29 6.15 G
1999 10 30 7 G
1999 10 31 8.8 G
1999 11 01 10 G
1999 11 02 11.9 G
1999 11 03 8.55 G
1999 11 04 8.4 G
1999 11 05 7.1 G
1999 11 06 8.15 G
1999 11 07 7.55 G
1999 11 08 8.1 G
1999 11 09 8.6 G
1999 11 10 6.85 G
1999 11 11 1.25 G
1999 11 12 7.3 G
1999 11 13 8.5 G
1999 11 14 1.25 G
1999 11 15 -2.1 G
1999 11 16 0.9 G
1999 11 17 1.6 G
1999 11 18 1.8 G
1999 11 19 1.7 G
1999 11 20 1.25 G
1999 11 21 0.35 G
1999 11 22 -0.3 G
1999 11 23 0.25 G
1999 11 24 1.55 G
1999 11 25 6.95 G
1999 11 26 7.9 G
1999 11 27 6.45 G
1999 11 28 6.25 G
1999 11 29 7.5 G
1999 11 30 4.05 G
1999 12 01 7.25 G
1999 12 02 3.8 G
1999 12 03 4.75 G
1999 12 04 3.05 G
1999 12 05 0.1 G
1999 12 06 5.2 G
1999 12 07 7.65 G
1999 12 08 5.35 G
1999 12 09 7 G
1999 12 10 6.05 G
1999 12 11 4.7 G
1999 12 12 5.55 G
1999 12 13 1.8 G
1999 12 14 0.6 G
1999 12 15 -2.05 G
1999 12 16 -5.35 G
1999 12 17 4.2 G
1999 12 18 1.15 G
1999 12 19 0.8 G
1999 12 20 -0.9 G
1999 12 21 -6 G
1999 12 22 0.45 G
1999 12 23 2.1 G
1999 12 24 2.6 G
1999 12 25 4.05 G
1999 12 26 3.1 G
1999 12 27 2.65 G
1999 12 28 0.65 G
1999 12 29 -0.75 G
1999 12 30 -0.35 G
1999 12 31 1.8 G
2000 01 01 2.75 G
2000 01 02 3.8 G
2000 01 03 5.45 G
2000 01 04 3.85 G
2000 01 05 2.2 G
2000 01 06 3.8 G
2000 01 07 3.2 G
2000 01 08 4.8 G
2000 01 09 2.8 G
2000 01 10 1.5 G
2000 01 11 3 G
2000 01 12 3.1 G
2000 01 13 1.2 G
2000 01 14 -0.25 G
2000 01 15 0 G
2000 01 16 3.95 G
2000 01 17 6.55 G
2000 01 18 3.25 G
2000 01 19 0.85 G
2000 01 20 3.15 G
2000 01 21 -3.85 G
2000 01 22 -5.45 G
2000 01 23 -5.9 G
2000 01 24 -9.15 G
2000 01 25 0.95 G
2000 01 26 3.1 G
2000 01 27 4.15 G
2000 01 28 3.9 G
2000 01 29 4.55 G
2000 01 30 3.25 G
2000 01 31 3.6 G
2000 02 01 5.1 G
2000 02 02 4 G
2000 02 03 2.2 G
2000 02 04 5.15 G
2000 02 05 7.7 G
2000 02 06 5.95 G
2000 02 07 5.7 G
2000 02 08 5.6 G
2000 02 09 4.15 G
2000 02 10 2.75 G
2000 02 11 4.35 G
2000 02 12 4.05 G
2000 02 13 2.65 G
2000 02 14 0.65 G
2000 02 15 2.45 G
2000 02 16 2.35 G
2000 02 17 0.75 G
2000 02 18 0.2 G
2000 02 19 1.3 G
2000 02 20 0.15 G
2000 02 21 -2.6 G
2000 02 22 -1.65 G
2000 02 23 -1.3 G
2000 02 24 1.75 G
2000 02 25 3.45 G
2000 02 26 3.7 G
2000 02 27 2.95 G
2000 02 28 6.25 G
2000 02 29 4.9 G
2000 03 01 5.2 G
2000 03 02 2.85 G
2000 03 03 4.7 G
2000 03 04 0.75 G
2000 03 05 0.35 G
2000 03 06 4.3 G
2000 03 07 5.1 G
2000 03 08 5.5 G
2000 03 09 3.25 G
2000 03 10 0.7 G
2000 03 11 0.55 G
2000 03 12 -0.45 G
2000 03 13 4 G
2000 03 14 4.2 G
2000 03 15 1.95 G
2000 03 16 1.6 G
2000 03 17 1.45 G
2000 03 18 1.5 G
2000 03 19 2.85 G
2000 03 20 5.65 G
2000 03 21 6.45 G
2000 03 22 5.25 G
2000 03 23 3.95 G
2000 03 24 -0.7 G
2000 03 25 3.15 G
2000 03 26 3.9 G
2000 03 27 2.9 G
2000 03 28 2.15 G
2000 03 29 1.5 G
2000 03 30 3.9 G
2000 03 31 4.65 G
2000 04 01 5.6 G
2000 04 02 4.9 G
2000 04 03 4.6 G
2000 04 04 7.4 G
2000 04 05 2.35 G
2000 04 06 3.8 G
2000 04 07 6.65 G
2000 04 08 4.6 G
2000 04 09 2.8 G
2000 04 10 4.4 G
2000 04 11 4.3 G
2000 04 12 5.05 G
2000 04 13 5.4 G
2000 04 14 5.95 G
2000 04 15 5.55 G
2000 04 16 8 G
2000 04 17 9.1 G
2000 04 18 9.15 G
2000 04 19 9.8 G
2000 04 20 10.7 G
2000 04 21 11.4 G
2000 04 22 14.4 G
2000 04 23 13.1 G
2000 04 24 13.9 G
2000 04 25 10.55 G
2000 04 26 9.45 G
2000 04 27 13.2 G
2000 04 28 15.85 G
2000 04 29 19.55 G
2000 04 30 19.9 G
2000 05 01 11.3 G
2000 05 02 10.55 G
2000 05 03 11.85 G
2000 05 04 11.5 G
2000 05 05 11.35 G
2000 05 06 10.9 G
2000 05 07 10.35 G
2000 05 08 14.9 G
2000 05 09 13.95 G
2000 05 10 15.5 G
2000 05 11 13.8 G
2000 05 12 10.2 G
2000 05 13 14.6 G
2000 05 14 16.05 G
2000 05 15 19.2 G
2000 05 16 18.65 G
2000 05 17 16.1 G
2000 05 18 13.15 G
2000 05 19 12 G
2000 05 20 12.9 G
2000 05 21 12.4 G
2000 05 22 13.1 G
2000 05 23 12.6 G
2000 05 24 14.4 G
2000 05 25 12.25 G
2000 05 26 13 G
2000 05 27 12.7 G
2000 05 28 12.75 G
2000 05 29 10.6 G
2000 05 30 11.5 G
2000 05 31 10.5 G
2000 06 01 11.65 G
2000 06 02 15.05 G
2000 06 03 12.8 G
2000 06 04 10.35 G
2000 06 05 12.8 G
2000 06 06 9.45 G
2000 06 07 11.75 G
2000 06 08 13.05 G
2000 06 09 16.05 G
2000 06 10 20.5 G
2000 06 11 17.2 G
2000 06 12 15.4 G
2000 06 13 16.7 G
2000 06 14 14.7 G
2000 06 15 12.8 G
2000 06 16 13.2 G
2000 06 17 15.85 G
2000 06 18 13.65 G
2000 06 19 18.85 G
2000 06 20 24.15 G
2000 06 21 26.15 G
2000 06 22 19.3 G
2000 06 23 17.3 G
2000 06 24 15.35 G
2000 06 25 14.9 G
2000 06 26 12.95 G
2000 06 27 12.8 G
2000 06 28 13.55 G
2000 06 29 13.05 G
2000 06 30 12.05 G
2000 07 01 14.6 G
2000 07 02 17.35 G
2000 07 03 18.1 G
2000 07 04 18.4 G
2000 07 05 16.4 G
2000 07 06 15.6 G
2000 07 07 13.15 G
2000 07 08 14.3 G
2000 07 09 13.65 G
2000 07 10 15.55 G
2000 07 11 16.5 G
2000 07 12 15.15 G
2000 07 13 14 G
2000 07 14 15.55 G
2000 07 15 15.9 G
2000 07 16 17.7 G
2000 07 17 16.2 G
2000 07 18 14.9 G
2000 07 19 14.5 G
2000 07 20 16 G
2000 07 21 15.95 G
2000 07 22 17.1 G
2000 07 23 16.45 G
2000 07 24 15.95 G
2000 07 25 16.1 G
2000 07 26 17.85 G
2000 07 27 17.55 G
2000 07 28 16.6 G
2000 07 29 17.3 G
2000 07 30 17 G
2000 07 31 15.35 G
2000 08 01 16 G
2000 08 02 17.45 G
2000 08 03 17.45 G
2000 08 04 16.35 G
2000 08 05 16.45 G
2000 08 06 16.9 G
2000 08 07 15.35 G
2000 08 08 15.2 G
2000 08 09 16.05 G
2000 08 10 14.05 G
2000 08 11 16.4 G
2000 08 12 15.55 G
2000 08 13 16.4 G
2000 08 14 17.6 G
2000 08 15 19.6 G
2000 08 16 15.85 G
2000 08 17 16.1 G
2000 08 18 16.7 G
2000 08 19 17 G
2000 08 20 17.2 G
2000 08 21 14.65 G
2000 08 22 15.4 G
2000 08 23 15.4 G
2000 08 24 14.55 G
2000 08 25 15.3 G
2000 08 26 13.8 G
2000 08 27 16.1 G
2000 08 28 16.45 G
2000 08 29 16.2 G
2000 08 30 14.2 G
2000 08 31 13.85 G
2000 09 01 12.85 G
2000 09 02 14.2 G
2000 09 03 12.65 G
2000 09 04 10.3 G
2000 09 05 10.25 G
2000 09 06 13.15 G
2000 09 07 13.8 G
2000 09 08 14.4 G
2000 09 09 15.75 G
2000 09 10 14.5 G
2000 09 11 10.15 G
2000 09 12 10.7 G
2000 09 13 12.8 G
2000 09 14 12.2 G
2000 09 15 12.25 G
2000 09 16 12.6 G
2000 09 17 11.85 G
2000 09 18 10.2 G
2000 09 19 11.05 G
2000 09 20 11.55 G
2000 09 21 12.1 G
2000 09 22 10.25 G
2000 09 23 11.05 G
2000 09 24 10.3 G
2000 09 25 8.65 G
2000 09 26 11.9 G
2000 09 27 14.4 G
2000 09 28 14.4 G
2000 09 29 14.65 G
2000 09 30 13.15 G
2000 10 01 13.3 G
2000 10 02 14.15 G
2000 10 03 10.7 G
2000 10 04 12.4 G
2000 10 05 13.5 G
2000 10 06 12.5 G
2000 10 07 11.9 G
2000 10 08 10.5 G
2000 10 09 9.65 G
2000 10 10 10.5 G
2000 10 11 10.05 G
2000 10 12 10.55 G
2000 10 13 10.4 G
2000 10 14 10.5 G
2000 10 15 10 G
2000 10 16 13.35 G
2000 10 17 10.2 G
2000 10 18 9.1 G
2000 10 19 10.95 G
2000 10 20 10.85 G
2000 10 21 10.7 G
2000 10 22 11.75 G
2000 10 23 11.5 G
2000 10 24 12 G
2000 10 25 11.3 G
2000 10 26 10.15 G
2000 10 27 8.6 G
2000 10 28 10.4 G
2000 10 29 10.35 G
2000 10 30 10.85 G
2000 10 31 9.65 G
2000 11 01 9.75 G
2000 11 02 7.05 G
2000 11 03 9.1 G
2000 11 04 6.35 G
2000 11 05 5.35 G
2000 11 06 7 G
2000 11 07 9.55 G
2000 11 08 7.9 G
2000 11 09 7.75 G
2000 11 10 8.3 G
2000 11 11 7.8 G
2000 11 12 7.1 G
2000 11 13 6.85 G
2000 11 14 7.05 G
2000 11 15 6.4 G
2000 11 16 5 G
2000 11 17 6 G
2000 11 18 5.8 G
2000 11 19 6.6 G
2000 11 20 6.1 G
2000 11 21 6.2 G
2000 11 22 6.4 G
2000 11 23 6.1 G
2000 11 24 7.45 G
2000 11 25 5.95 G
2000 11 26 6.7 G
2000 11 27 6.75 G
2000 11 28 6.45 G
2000 11 29 9.3 G
2000 11 30 7.65 G
2000 12 01 6.65 G
2000 12 02 7.95 G
2000 12 03 8.3 G
2000 12 04 6.45 G
2000 12 05 7.1 G
2000 12 06 6.6 G
2000 12 07 6.95 G
2000 12 08 7.45 G
2000 12 09 6.7 G
2000 12 10 6.95 G
2000 12 11 9.2 G
2000 12 12 10.15 G
2000 12 13 9.8 G
2000 12 14 6.95 G
2000 12 15 6 G
2000 12 16 4.45 G
2000 12 17 -0.65 G
2000 12 18 -0.9 G
2000 12 19 0 G
2000 12 20 -2.65 G
2000 12 21 -1 G
2000 12 22 -1.65 G
2000 12 23 0.45 G
2000 12 24 -1.2 G
2000 12 25 -2.95 G
2000 12 26 -5.1 G
2000 12 27 -0.2 G
2000 12 28 2.25 G
2000 12 29 0.7 G
2000 12 30 0.1 G
2000 12 31 -0.9 G
2001 01 01 0.5 G
2001 01 02 1.95 G
2001 01 03 4.3 G
2001 01 04 2.8 G
2001 01 05 4.45 G
2001 01 06 5.45 G
2001 01 07 4.9 G
2001 01 08 4.6 G
2001 01 09 4.2 G
2001 01 10 -0.9 G
2001 01 11 -1.5 G
2001 01 12 -0.25 G
2001 01 13 -0.35 G
2001 01 14 -1.4 G
2001 01 15 -1.7 G
2001 01 16 -2.2 G
2001 01 17 0.3 G
2001 01 18 0.1 G
2001 01 19 0.4 G
2001 01 20 0.4 G
2001 01 21 0.9 G
2001 01 22 0.4 G
2001 01 23 1.35 G
2001 01 24 4.3 G
2001 01 25 2.2 G
2001 01 26 3.1 G
2001 01 27 2.15 G
2001 01 28 2.85 G
2001 01 29 0.8 G
2001 01 30 2.9 G
2001 01 31 0.35 G
2001 02 01 -0.35 G
2001 02 02 -7.25 G
2001 02 03 -9.9 G
2001 02 04 -6.25 G
2001 02 05 -3.75 G
2001 02 06 3.75 G
2001 02 07 4.65 G
2001 02 08 5.15 G
2001 02 09 1.35 G
2001 02 10 -3 G
2001 02 11 3.15 G
2001 02 12 6.4 G
2001 02 13 2.35 G
2001 02 14 2.95 G
2001 02 15 2.4 G
2001 02 16 3 G
2001 02 17 0.05 G
2001 02 18 3.7 G
2001 02 19 2.35 G
2001 02 20 2.8 G
2001 02 21 4.05 G
2001 02 22 0.35 G
2001 02 23 -5.7 G
2001 02 24 -7.95 G
2001 02 25 -0.4 G
2001 02 26 -2.95 G
2001 02 27 -1.5 G
2001 02 28 -0.9 G
2001 03 01 -0.6 G
2001 03 02 -3.3 G
2001 03 03 -4 G
2001 03 04 -5.25 G
2001 03 05 -4.15 G
2001 03 06 -3.3 G
2001 03 07 -1.05 G
2001 03 08 2.9 G
2001 03 09 3.9 G
2001 03 10 5.75 G
2001 03 11 6.65 G
2001 03 12 6.1 G
2001 03 13 1.4 G
2001 03 14 3.3 G
2001 03 15 3.4 G
2001 03 16 2.5 G
2001 03 17 1.05 G
2001 03 18 -0.85 G
2001 03 19 -2.4 G
2001 03 20 -2.3 G
2001 03 21 -5.35 G
2001 03 22 -0.6 G
2001 03 23 -0.85 G
2001 03 24 0.45 G
2001 03 25 0.15 G
2001 03 26 -1.45 G
2001 03 27 -1.45 G
2001 03 28 0.25 G
2001 03 29 2.95 G
2001 03 30 3.75 G
2001 03 31 4.4 G
2001 04 01 8.4 G
2001 04 02 5.95 G
2001 04 03 8.4 G
2001 04 04 6.6 G
2001 04 05 6.3 G
2001 04 06 6.1 G
2001 04 07 7.85 G
2001 04 08 6.4 G
2001 04 09 6.5 G
2001 04 10 4.9 G
2001 04 11 4 G
2001 04 12 3.65 G
2001 04 13 1.95 G
2001 04 14 0.05 G
2001 04 15 2 G
2001 04 16 4.5 G
2001 04 17 4.05 G
2001 04 18 4.05 G
2001 04 19 2.6 G
2001 04 20 4.2 G
2001 04 21 5.15 G
2001 04 22 4.5 G
2001 04 23 5.95 G
2001 04 24 6.55 G
2001 04 25 7.7 G
2001 04 26 9.05 G
2001 04 27 8.65 G
2001 04 28 8.2 G
2001 04 29 7.55 G
2001 04 30 10.5 G
2001 05 01 9.6 G
2001 05 02 8.85 G
2001 05 03 12 G
2001 05 04 10.2 G
2001 05 05 10.4 G
2001 05 06 10.55 G
2001 05 07 9.2 G
2001 05 08 11.5 G
2001 05 09 15.7 G
2001 05 10 14.85 G
2001 05 11 15.2 G
2001 05 12 15.35 G
2001 05 13 15.65 G
2001 05 14 15.35 G
2001 05 15 12.25 G
2001 05 16 12.7 G
2001 05 17 14.2 G
2001 05 18 12.3 G
2001 05 19 9.6 G
2001 05 20 11.25 G
2001 05 21 11.4 G
2001 05 22 12.8 G
2001 05 23 14.85 G
2001 05 24 14 G
2001 05 25 14.15 G
2001 05 26 12.8 G
2001 05 27 15.75 G
2001 05 28 15.95 G
2001 05 29 12.1 G
2001 05 30 11.8 G
2001 05 31 11.15 G
2001 06 01 13.1 G
2001 06 02 11 G
2001 06 03 10.7 G
2001 06 04 13.2 G
2001 06 05 12.35 G
2001 06 06 14.15 G
2001 06 07 12.95 G
2001 06 08 11.2 G
2001 06 09 12.4 G
2001 06 10 11.75 G
2001 06 11 12.25 G
2001 06 12 13.05 G
2001 06 13 11.7 G
2001 06 14 13.25 G
2001 06 15 14.4 G
2001 06 16 11.95 G
2001 06 17 14.3 G
2001 06 18 16.3 G
2001 06 19 15.7 G
2001 06 20 15.1 G
2001 06 21 15 G
2001 06 22 14.4 G
2001 06 23 16.5 G
2001 06 24 17.15 G
2001 06 25 16.3 G
2001 06 26 18.8 G
2001 06 27 20.45 G
2001 06 28 18.1 G
2001 06 29 18.35 G
2001 06 30 18.95 G
2001 07 01 17.1 G
2001 07 02 17.25 G
2001 07 03 20 G
2001 07 04 20.15 G
2001 07 05 21.2 G
2001 07 06 23.2 G
2001 07 07 24.05 G
2001 07 08 23.95 G
2001 07 09 19.75 G
2001 07 10 19.4 G
2001 07 11 15.4 G
2001 07 12 15.65 G
2001 07 13 15.55 G
2001 07 14 16.25 G
2001 07 15 18.45 G
2001 07 16 14.5 G
2001 07 17 15.95 G
2001 07 18 16.45 G
2001 07 19 17.9 G
2001 07 20 18.75 G
2001 07 21 18.85 G
2001 07 22 19.9 G
2001 07 23 22.15 G
2001 07 24 20.75 G
2001 07 25 23.2 G
2001 07 26 20.25 G
2001 07 27 20.8 G
2001 07 28 20.5 G
2001 07 29 21.75 G
2001 07 30 19.85 G
2001 07 31 18.15 G
2001 08 01 17.1 G
2001 08 02 18.1 G
2001 08 03 19.65 G
2001 08 04 17.95 G
2001 08 05 15.25 G
2001 08 06 16.4 G
2001 08 07 16.7 G
2001 08 08 17.45 G
2001 08 09 17.45 G
2001 08 10 14.6 G
2001 08 11 15.65 G
2001 08 12 15.5 G
2001 08 13 17.4 G
2001 08 14 20.1 G
2001 08 15 21 G
2001 08 16 23.05 G
2001 08 17 19.05 G
2001 08 18 18.7 G
2001 08 19 17.15 G
2001 08 20 19.35 G
2001 08 21 19.35 G
2001 08 22 18.2 G
2001 08 23 18.95 G
2001 08 24 16.15 G
2001 08 25 18.9 G
2001 08 26 18.45 G
2001 08 27 15.7 G
2001 08 28 13.35 G
2001 08 29 14.45 G
2001 08 30 14.45 G
2001 08 31 16.9 G
2001 09 01 15.55 G
2001 09 02 14.85 G
2001 09 03 15.6 G
2001 09 04 14.5 G
2001 09 05 14.15 G
2001 09 06 13.85 G
2001 09 07 12.5 G
2001 09 08 11.05 G
2001 09 09 12 G
2001 09 10 11.55 G
2001 09 11 12.4 G
2001 09 12 10.35 G
2001 09 13 12.8 G
2001 09 14 9.7 G
2001 09 15 13.05 G
2001 09 16 11.5 G
2001 09 17 13.9 G
2001 09 18 13.6 G
2001 09 19 11 G
2001 09 20 12.45 G
2001 09 21 13.1 G
2001 09 22 11.95 G
2001 09 23 11.7 G
2001 09 24 11.05 G
2001 09 25 9.25 G
2001 09 26 8.65 G
2001 09 27 10.5 G
2001 09 28 10.5 G
2001 09 29 10.45 G
2001 09 30 11.4 G
2001 10 01 12.7 G
2001 10 02 13.1 G
2001 10 03 13.8 G
2001 10 04 12.55 G
2001 10 05 11 G
2001 10 06 11.25 G
2001 10 07 12.25 G
2001 10 08 12.85 G
2001 10 09 11.8 G
2001 10 10 12.7 G
2001 10 11 11.5 G
2001 10 12 14.6 G
2001 10 13 12.4 G
2001 10 14 13.35 G
2001 10 15 13.15 G
2001 10 16 13.6 G
2001 10 17 8.7 G
2001 10 18 7.85 G
2001 10 19 10.1 G
2001 10 20 9.6 G
2001 10 21 10.15 G
2001 10 22 8.3 G
2001 10 23 8 G
2001 10 24 5.9 G
2001 10 25 8.75 G
2001 10 26 11.15 G
2001 10 27 11.05 G
2001 10 28 10.9 G
2001 10 29 9.9 G
2001 10 30 12.95 G
2001 10 31 11.65 G
2001 11 01 8.2 G
2001 11 02 8 G
2001 11 03 10.95 G
2001 11 04 8.9 G
2001 11 05 6.4 G
2001 11 06 7.1 G
2001 11 07 5.4 G
2001 11 08 1.75 G
2001 11 09 0.5 G
2001 11 10 4.55 G
2001 11 11 8.4 G
